student_id,age,education_level,career_goal,experience_level,study_hours_per_week,learning_style,interest_ai,interest_data_science,interest_web_dev,interest_backend,interest_frontend,interest_mobile,interest_cloud,interest_cybersecurity,python_score,cpp_score,java_score,javascript_score,html_score,css_score,sql_score,database_score,statistics_score,probability_score,linear_algebra_score,calculus_score,machine_learning_score,deep_learning_score,git_score,linux_score,docker_score,cloud_score,sessions_completed,avg_session_duration,projects_completed,quiz_attempts,quiz_avg_score,consistency_score,streak_days,target_completion_months,available_hours_weekly,recommended_next_topic,recommended_difficulty,learning_path_stage
STU14580,25,High School,Data Scientist,Beginner,24.29,Auditory,79.97,67.96,100.0,45.07,51.81,42.56,27.06,26.16,63.16,16.88,36.28,13.68,47.14,31.07,48.23,11.51,47.99,22.81,36.62,29.41,66.81,58.97,18.62,29.38,21.92,11.318042795078243,33,29.24,0,4,70.72,16.93,8.0,12,12.0,Git,Easy,1
STU14581,26,Bachelor,Full Stack Developer,Beginner,35.29,Visual,62.45,52.27,87.15,52.91,19.41,22.66,42.85,37.61,23.13,26.3,35.08,28.93,30.51,30.87,21.54,50.09,12.79,28.87,12.25,27.56,9.37,4.03,29.68,51.83,28.18,11.708112780659508,15,79.81,4,8,41.7,36.95,4.0,6,7.6,SQL,Easy,2
STU14582,23,Master,Data Scientist,Intermediate,12.07,Kinesthetic,81.8,96.73,41.91,52.85,28.73,30.8,32.45,41.63,85.94,38.68,24.6,15.6,38.15,20.94,61.66,44.42,55.24,46.51,63.99,49.61,71.52,34.84,56.86,51.46,2.97,36.65299469032948,62,56.59,7,8,42.23,60.52,7.0,3,26.4,Deep Learning,Easy,4
STU14583,26,Bachelor,ML Engineer,Advanced,14.53,Reading/Writing,83.57,69.23,34.66,48.31,53.46,39.22,49.74,50.3,87.47,78.32,20.03,49.97,44.04,49.93,54.44,68.16,62.0,94.0,70.53,32.24,83.02,60.65,42.73,38.89,15.73,22.22704290375106,32,41.08,10,8,56.795,47.09,18.0,3,7.8,Deep Learning,Hard,1
STU14584,22,Bachelor,Backend Developer,Intermediate,40.0,Kinesthetic,49.89,8.54,41.69,56.04,48.14,36.77,56.93,57.18,19.1,29.83,35.86,36.87,21.41,25.33,66.79,61.46,54.65,39.59,35.97,22.84,0.0,30.98,61.83,48.49,27.86,23.63285734693036,56,62.65,0,12,88.4,24.95,7.0,2,12.9,Microservices,Medium,4
STU14585,26,Master,Full Stack Developer,Intermediate,9.41,Reading/Writing,78.15,83.8,58.13,61.8,67.67,46.85,40.09,26.98,49.68,0.0,36.28,26.06,1.86,38.46,38.81,85.19,36.79,54.59,44.32,0.0,31.81,9.92,25.82,15.85,24.53,34.33253632146596,19,35.77,4,10,56.795,50.41,8.0,6,33.2,SQL,Easy,3
STU14586,23,Master,Data Scientist,Beginner,13.42,Auditory,96.29,74.26,53.93,66.87,79.18,57.55,45.98,21.79,59.05,13.98,12.03,13.2,24.11,18.97,31.59,46.29,37.67,62.61,39.97,32.57,36.04,24.73,12.62,22.37,6.14,14.106300570354652,15,10.78,3,2,44.25,51.27,5.0,12,14.7,Git,Easy,1
STU14587,24,Bachelor,Backend Developer,Beginner,8.17,Reading/Writing,42.87,29.98,62.71,59.56,51.44,12.35,60.69,25.91,17.3,17.65,39.7,34.1,25.18,25.31,35.42,64.16,30.69,38.91,29.79,28.99,17.0,7.07,46.18,22.14,35.17,16.193302101253433,99,30.69,6,12,53.42,64.1,1.0,12,9.9,SQL,Easy,1
STU14588,24,Associate,Data Scientist,Beginner,3.4,Auditory,56.64,67.3,67.94,55.34,29.48,32.08,56.89,46.85,69.89,48.44,5.79,26.78,28.99,24.27,20.9,31.75,60.91,36.75,39.5,15.76,55.59,29.91,30.63,23.82,6.47,7.776818221304458,9,78.65,1,1,47.33,27.41,4.0,6,10.9,Pandas,Medium,1
STU14589,32,Associate,Backend Developer,Intermediate,8.52,Reading/Writing,58.01,68.75,93.7,85.13,68.82,59.54,44.14,50.0,39.42,21.0,41.35,57.36,37.76,13.89,41.27,67.98,25.42,33.85,0.0,30.4,4.79,26.95,39.13,65.96,59.14,31.814160390506277,11,81.66,2,3,93.7,100.0,4.0,9,12.2,SQL,Hard,4
STU14590,26,Associate,ML Engineer,Beginner,15.23,Kinesthetic,76.85,62.65,59.25,61.59,22.98,32.43,35.85,33.65,76.03,48.13,27.56,13.43,2.92,18.93,28.86,22.21,35.7,47.25,45.4,43.44,55.97,27.97,30.8,30.0,20.48,40.095970382485774,21,51.45,1,7,55.7,56.7,7.0,9,16.6,Git,Medium,1
STU14591,33,Bachelor,Cloud Engineer,Intermediate,4.71,Kinesthetic,40.67,50.9,44.39,36.49,36.86,45.81,51.25,44.14,47.82,12.46,8.97,55.53,34.64,26.32,34.02,44.13,16.3,43.16,43.46,22.61,0.0,0.0,39.02,63.77,75.8,40.481760234790045,22,34.28,8,10,43.77,30.15,6.0,6,6.6,AWS,Hard,3
STU14592,25,Bachelor,Cybersecurity Engineer,Beginner,16.4,Auditory,41.78,48.91,71.88,35.18,47.66,42.55,30.31,58.35,55.65,13.67,30.13,32.63,9.83,15.39,39.21,46.46,20.73,17.84,11.86,38.05,5.22,0.0,34.82,45.02,3.36,42.59043121142673,7,24.26,8,9,55.98,48.59,8.0,18,4.5,Git,Hard,2
STU14593,24,Bachelor,Full Stack Developer,Intermediate,5.59,Auditory,62.3,81.57,67.81,57.65,45.21,36.18,30.25,68.55,52.31,3.17,33.53,44.99,53.08,48.47,54.83,54.36,40.89,67.95,50.42,27.65,28.2,24.95,55.97,60.32,33.0,13.796121823774138,21,30.05,8,6,56.795,46.48,10.0,2,8.8,SQL,Medium,1
STU14594,29,Associate,Unknown,Intermediate,8.38,Reading/Writing,100.0,100.0,84.73,63.1,50.89,52.79,55.58,47.3,52.12,41.44,26.77,46.22,35.73,26.57,59.44,28.8,36.1,78.22,41.11,47.93,58.16,36.87,15.62,31.14,26.36,19.03318391198987,35,34.1,3,10,63.81,41.44,7.0,12,6.4,Git,Hard,5
STU14595,20,Bachelor,Software Engineer,Beginner,10.8,Visual,79.29,69.39,16.76,68.48,51.53,17.97,48.36,54.77,34.58,40.71,54.66,27.31,37.84,30.73,23.36,18.29,18.66,31.03,19.04,28.01,26.83,16.27,41.89,20.53,21.68,3.3475342311066165,42,34.36,3,9,15.11,32.04,3.0,6,20.8,Python,Easy,2
STU14596,31,Bachelor,Backend Developer,Intermediate,6.98,Reading/Writing,40.57,82.76,76.98,76.75,41.35,30.22,59.7,20.14,31.93,23.09,20.25,16.6,72.86,35.61,41.57,57.53,44.67,64.15,43.63,31.46,19.82,6.53,12.9,39.24,33.17,30.602144036346616,16,47.45,4,9,12.83,19.3,9.0,24,13.1,SQL,Medium,2
STU14597,29,Master,Software Engineer,Intermediate,12.37,Auditory,56.29,25.46,58.05,63.23,36.3,39.44,13.91,66.82,24.99,25.18,30.39,23.59,39.01,9.28,45.12,43.72,54.21,25.03,14.21,39.29,6.02,0.0,61.86,55.82,14.65,12.62215485596169,19,33.32,1,5,45.49,87.97,2.0,9,12.2,Data Visualization,Hard,1
STU14598,26,Bachelor,Data Scientist,Advanced,11.35,Reading/Writing,91.85,64.75,81.46,43.53,25.43,75.39,42.35,26.36,75.05,20.35,7.5,18.45,36.16,20.43,92.02,49.99,100.0,56.7,58.0,58.36,75.36,70.66,50.58,41.3,17.73,6.429383913262331,62,14.84,7,10,51.47,26.01,12.0,12,5.8,Deep Learning,Easy,4
STU14599,17,Bachelor,Frontend Developer,Beginner,12.67,Auditory,65.47,37.02,64.63,58.33,100.0,32.33,72.9,64.94,11.73,27.06,34.26,26.1,48.85,61.9,41.5,10.9,29.93,31.38,26.17,18.84,16.33,0.0,26.25,20.7,30.34,5.641879613080015,2,56.06,0,10,40.5,41.92,4.0,9,8.3,JavaScript,Easy,1
STU14600,32,PhD,Full Stack Developer,Intermediate,29.39,Visual,85.56,64.5,85.63,74.65,35.31,37.2,52.13,34.02,23.8,45.05,77.83,15.59,54.91,61.29,65.26,20.43,30.02,36.12,46.09,24.2,0.0,25.72,65.6,32.58,32.71,43.36836975875322,15,56.74,4,9,66.25,20.26,4.0,9,17.0,Node.js,Medium,2
STU14601,25,High School,Backend Developer,Beginner,7.43,Visual,50.25,73.86,33.52,77.03,32.73,39.62,26.89,34.67,21.61,19.29,29.82,37.23,20.47,10.61,92.71,60.85,27.72,10.81,39.89,0.0,19.1,40.56,43.99,48.37,41.94,21.14301542945607,86,61.44,2,17,15.12,41.21,3.0,6,14.9,Linux,Hard,5
STU14602,24,Bachelor,AI Engineer,Beginner,16.17,Visual,60.12,66.57,46.05,54.88,26.17,58.22,37.55,14.12,47.18,31.31,8.01,2.21,15.12,17.81,26.27,36.04,55.74,58.61,41.92,52.89,36.59,31.16,12.95,35.3,39.74,19.636395522914672,108,81.41,3,8,66.66,86.1,39.0,6,19.9,Git,Easy,2
STU14603,23,Master,Frontend Developer,Beginner,7.76,Kinesthetic,58.02,47.11,83.18,7.8,50.28,62.56,62.63,30.4,46.96,2.76,14.75,58.57,58.05,95.63,11.56,43.01,20.44,22.54,41.17,21.56,13.55,19.62,41.47,19.74,5.14,21.89214069296865,8,73.43,4,9,51.15,40.43,4.0,6,7.7,JavaScript,Easy,1
STU14604,26,Bachelor,Cloud Engineer,Intermediate,12.26,Auditory,39.19,53.93,56.69,31.58,57.1,31.39,52.63,32.0,31.63,29.65,31.0,38.88,48.05,19.25,27.08,31.61,20.03,26.52,4.5,37.14,24.31,0.73,40.82,57.06,29.27,78.31425190119805,36,32.02,6,10,56.795,14.59,12.0,9,5.3,Linux,Medium,4
STU14605,17,Bachelor,AI Engineer,Beginner,21.67,Visual,81.69,65.49,43.55,52.14,66.61,35.33,39.4,18.28,32.36,24.35,32.86,10.69,13.05,34.49,39.08,29.42,36.72,43.98,62.53,39.22,51.47,22.32,23.84,13.34,12.78,31.04975265047498,8,40.8,2,8,56.795,35.68,5.0,9,9.4,React,Easy,2
STU14606,25,Bachelor,AI Engineer,Intermediate,22.05,Reading/Writing,64.01,42.26,30.19,30.42,44.25,56.95,57.93,44.66,55.13,33.44,26.16,23.15,40.51,40.13,32.1,63.58,42.88,54.58,70.62,33.05,67.31,44.97,31.99,30.81,37.83,33.50219188206927,16,72.51,2,2,73.77,45.7,8.0,9,3.7,Git,Medium,3
STU14607,26,Master,Software Engineer,Beginner,9.22,Kinesthetic,67.74,69.76,47.42,56.07,54.56,44.63,53.62,40.52,37.66,25.93,16.55,27.63,20.29,26.6,8.81,24.28,32.0,0.0,14.26,53.55,0.0,20.21,30.28,17.66,0.0,18.369626711505465,6,48.34,6,6,62.62,48.28,3.0,2,7.1,Git,Medium,2
STU14608,19,PhD,Frontend Developer,Beginner,21.01,Auditory,79.14,42.99,75.13,70.83,66.07,48.39,37.68,20.74,25.79,10.87,19.39,43.07,47.19,49.45,14.12,30.19,3.68,14.83,26.53,0.0,0.0,11.21,31.1,23.33,25.88,29.823590337919217,1,41.08,4,4,98.46,34.78,2.0,3,26.1,HTML,Hard,1
STU14609,25,Bachelor,Backend Developer,Intermediate,14.44,Auditory,35.01,47.54,64.13,85.75,39.79,20.12,26.59,27.65,43.72,14.4,65.24,31.74,23.22,60.1,74.77,78.86,53.18,33.41,23.77,0.0,2.69,0.0,45.74,57.47,32.98,33.08966411539606,22,41.45,0,4,82.38,79.59,6.0,9,12.3,Node.js,Hard,2
STU14610,22,Master,Cybersecurity Engineer,Beginner,13.1,Reading/Writing,36.82,64.36,85.4,16.76,32.92,60.67,59.81,76.94,26.96,21.95,13.4,12.74,28.04,10.9,6.21,39.2,30.21,34.46,34.24,15.35,16.18,35.23,23.23,33.19,19.11,38.09954109300741,12,69.48,6,14,45.12,51.48,0.0,12,13.9,Statistics,Easy,1
STU14611,19,High School,Software Engineer,Beginner,14.38,Reading/Writing,36.82,33.01,33.57,35.26,21.02,69.21,45.76,28.41,63.03,27.28,35.14,10.9,26.86,16.08,1.19,25.15,3.22,28.94,40.84,32.37,25.85,21.78,45.8,0.0,39.41,17.643330506737797,170,54.94,4,12,100.0,64.11,37.0,9,10.3,Linux,Easy,1
STU14612,18,Master,Data Scientist,Beginner,12.01,Auditory,70.75,100.0,68.86,58.67,32.36,28.81,15.98,33.88,66.05,24.54,0.0,2.3,32.3,17.88,58.36,10.91,80.44,56.54,42.28,40.98,70.94,43.12,18.84,11.77,32.71,21.364846630425205,5,43.31,3,8,58.02,77.12,6.0,6,11.8,Deep Learning,Medium,1
STU14613,18,PhD,Data Scientist,Beginner,7.23,Visual,89.53,84.33,57.07,43.02,63.14,31.21,22.98,8.46,49.44,11.55,4.64,0.0,35.02,12.04,44.92,21.33,62.05,64.93,55.04,31.58,60.21,57.46,26.57,19.05,22.41,27.37547932695061,9,41.82,7,8,55.62,35.69,5.0,3,27.0,Git,Easy,3
STU14614,24,Master,Data Scientist,Intermediate,11.21,Reading/Writing,52.86,59.06,41.55,69.07,47.04,26.48,17.82,39.15,49.36,17.07,18.95,25.5,38.7,28.97,44.38,30.49,66.86,56.77,29.99,45.28,65.96,56.03,43.17,39.28,0.71,0.0,6,111.72,0,7,34.68,24.4,3.0,6,6.3,Linux,Medium,4
STU14615,30,High School,Full Stack Developer,Intermediate,28.75,Kinesthetic,60.3,72.62,83.41,48.33,26.87,14.11,56.69,20.46,41.04,14.56,47.82,37.71,16.26,41.87,26.61,71.68,20.1,17.33,56.67,48.71,33.47,27.38,71.11,45.9,24.39,37.138504428607966,7,42.34,4,6,56.795,46.92,13.0,6,18.5,SQL,Medium,2
STU14616,34,Bachelor,Software Engineer,Intermediate,8.39,Visual,85.06,81.43,77.01,39.76,35.43,30.32,52.09,28.36,73.13,18.93,51.8,34.47,23.05,35.64,32.51,46.02,53.46,16.01,60.64,44.14,60.97,38.14,56.78,42.67,56.03,25.962068253769935,8,19.55,5,3,40.0,47.08,2.0,3,20.1,Pandas,Medium,5
STU14617,20,High School,Data Scientist,Beginner,40.0,Auditory,66.22,43.8,22.23,45.0,38.53,33.26,66.08,31.83,45.1,31.88,21.76,11.75,55.03,26.79,52.41,14.14,73.37,51.7,53.52,36.3,17.5,22.78,29.97,32.5,19.29,22.408619427044396,10,55.3,0,6,100.0,40.44,12.0,18,11.5,Git,Easy,1
STU14618,23,High School,Backend Developer,Beginner,7.76,Auditory,43.47,0.0,100.0,83.77,54.94,61.49,28.43,47.05,12.08,0.0,15.72,12.63,25.77,33.1,37.65,65.69,13.51,5.0,13.92,36.1,24.85,25.5,45.16,47.19,21.85,27.69485846201701,30,48.65,0,6,41.17,44.68,1.0,6,18.7,Kubernetes,Easy,1
STU14619,33,High School,ML Engineer,Intermediate,20.57,Auditory,73.77,73.51,83.05,23.63,50.43,13.19,41.25,32.19,61.15,27.9,6.59,19.32,18.62,41.31,46.69,42.68,43.87,34.8,73.7,67.89,64.79,51.16,38.08,0.0,7.44,43.6879719201459,55,41.43,4,7,66.41,49.11,8.0,9,17.7,Git,Medium,1
STU14620,23,High School,Software Engineer,Beginner,5.08,Auditory,81.3,52.5,67.73,65.45,21.78,26.81,10.99,84.4,40.13,21.76,15.83,34.44,27.57,17.59,29.71,32.73,23.77,38.24,26.15,5.11,9.51,13.32,41.3,36.29,19.29,18.69256552570088,14,33.49,2,9,49.68,62.43,17.0,2,6.2,Python,Medium,1
STU14621,24,Bachelor,Frontend Developer,Beginner,15.65,Auditory,57.27,56.82,59.88,63.45,83.05,48.01,32.98,29.91,32.91,17.78,29.63,47.84,51.74,50.14,15.51,21.52,39.02,50.32,31.62,18.28,21.6,0.0,19.71,3.3,21.34,40.038607754765735,11,43.33,3,6,44.89,33.6,7.0,12,7.3,HTML,Easy,2
STU14622,20,Master,Frontend Developer,Beginner,4.5,Reading/Writing,70.68,79.53,53.2,51.15,71.5,28.79,31.92,6.87,46.59,9.89,15.51,42.71,41.63,35.51,26.6,10.52,18.83,16.5,13.53,29.04,8.55,8.45,34.01,41.06,0.0,10.43576888411272,4,30.84,4,12,54.67,21.62,3.0,6,5.0,HTML,Hard,2
STU14623,23,Associate,Cybersecurity Engineer,Intermediate,20.77,Kinesthetic,44.17,57.41,93.29,23.28,58.54,31.34,54.84,83.25,53.1,0.0,18.36,36.9,27.36,11.73,30.96,20.08,35.55,59.22,23.03,32.08,8.82,11.91,35.7,40.1,42.41,0.1820030802804751,6,44.99,12,9,87.53,26.97,0.0,9,9.9,Git,Medium,1
STU14624,31,High School,Full Stack Developer,Intermediate,12.42,Kinesthetic,71.13,48.11,86.49,100.0,76.84,36.98,77.26,35.01,37.25,16.85,29.8,24.94,28.71,30.39,55.02,58.85,42.78,36.03,29.48,22.5,5.08,29.81,28.85,48.66,38.67,17.725141710425948,17,35.23,2,2,83.43,16.32,5.0,9,4.6,Linear Algebra,Medium,2
STU14625,19,Bachelor,Cybersecurity Engineer,Beginner,22.13,Visual,52.78,68.05,71.89,41.71,43.4,34.21,78.15,47.81,41.58,21.0,16.11,15.56,43.66,17.5,22.73,24.45,38.43,3.44,20.77,0.0,12.69,14.8,20.09,48.82,22.51,15.609191808194211,10,16.6,3,10,86.11,75.09,0.0,9,6.4,Git,Medium,1
STU14626,26,Bachelor,Software Engineer,Beginner,5.92,Auditory,85.58,78.73,88.45,14.86,75.35,41.09,13.13,39.5,18.66,37.81,25.12,6.37,32.35,42.12,1.26,20.24,11.8,20.32,32.38,20.31,18.06,15.05,34.75,19.28,0.0,0.0,89,10.0,4,5,90.92,64.76,9.0,2,7.9,Git,Easy,1
STU14627,31,Bachelor,Full Stack Developer,Intermediate,13.74,Kinesthetic,70.49,20.99,95.37,55.08,58.02,51.47,31.52,27.81,53.98,59.27,25.04,42.77,30.27,31.28,78.58,74.04,10.97,0.0,7.46,49.58,28.01,5.36,44.48,29.72,31.43,52.89989064650705,15,93.28,8,11,56.795,31.95,5.0,9,10.2,Statistics,Medium,1
STU14628,24,Bachelor,Frontend Developer,Beginner,17.62,Reading/Writing,85.01,74.67,59.61,7.8,36.97,52.75,56.88,15.96,25.27,31.28,20.73,59.86,53.3,26.75,32.78,32.29,16.91,28.96,13.02,11.44,12.97,5.19,24.02,32.69,32.76,17.934331357745982,0,25.02,2,27,32.96,78.18,5.0,12,18.9,HTML,Easy,2
STU14629,20,PhD,Backend Developer,Beginner,17.53,Auditory,74.81,46.32,53.4,41.27,83.76,36.68,27.52,26.31,38.99,11.72,13.99,10.11,4.84,2.32,43.54,59.53,11.02,25.99,19.53,4.23,6.68,9.51,54.55,50.4,42.44,16.03572307533698,2,66.85,2,15,56.795,38.75,10.0,12,6.5,SQL,Hard,1
STU14630,23,Bachelor,ML Engineer,Intermediate,7.15,Kinesthetic,71.85,97.5,35.05,41.49,51.53,52.67,11.24,40.81,74.44,31.45,15.41,4.56,43.09,30.34,45.1,20.24,42.43,91.99,78.02,41.3,68.63,39.38,54.01,48.24,27.79,31.940121413841595,79,311.12,0,9,40.97,22.47,21.0,2,10.5,Git,Medium,2
STU14631,23,Bachelor,Software Engineer,Beginner,13.31,Auditory,84.96,37.22,45.88,84.32,44.5,15.19,30.12,12.12,20.26,52.26,53.12,6.0,31.03,22.85,25.13,45.8,40.22,31.89,12.13,33.62,14.94,0.0,72.1,18.31,31.04,40.17375078277162,5,24.7,1,6,54.54,80.85,0.0,6,7.1,Python,Easy,1
STU14632,22,Master,Software Engineer,Beginner,8.97,Auditory,84.82,36.35,27.78,23.17,39.01,25.48,77.63,50.34,55.07,25.21,50.47,49.76,23.92,30.07,33.14,32.45,16.4,2.1,0.0,11.41,24.56,13.22,50.11,24.93,20.77,9.483704089331509,45,24.89,2,12,55.94,25.22,8.0,12,5.4,Linux,Medium,1
STU14633,23,Bachelor,Full Stack Developer,Intermediate,13.74,Reading/Writing,30.76,66.24,69.99,89.51,64.6,53.95,62.78,43.77,28.62,29.9,22.14,35.95,31.27,36.48,48.16,56.05,27.05,27.14,29.61,40.66,22.89,25.01,59.09,37.06,39.78,48.67166982858615,3,42.5,1,1,40.28,49.97,16.0,3,9.2,SQL,Easy,2
STU14634,30,High School,Full Stack Developer,Intermediate,4.47,Reading/Writing,53.82,72.96,40.99,74.08,46.87,49.59,55.25,0.0,0.61,37.62,47.84,36.99,42.35,25.56,95.1,24.01,23.43,39.79,25.02,64.28,33.89,3.18,73.29,79.17,16.48,26.01387981882681,8,35.88,2,8,36.07,30.31,6.0,6,11.6,Node.js,Hard,5
STU14635,24,Bachelor,Software Engineer,Beginner,29.64,Visual,41.11,78.68,74.22,31.43,60.59,28.09,33.92,38.98,44.17,28.37,16.45,32.9,23.81,52.0,27.07,26.34,19.59,18.37,13.65,16.98,21.39,1.51,71.8,37.43,27.8,0.0,38,41.08,1,2,52.64,49.86,24.0,9,7.5,Python,Medium,1
STU14636,22,Master,Backend Developer,Beginner,8.47,Auditory,61.81,25.01,100.0,18.37,30.71,21.87,48.02,28.65,14.76,16.59,41.26,30.91,17.83,6.66,43.66,53.13,30.44,11.62,8.97,3.6,17.04,25.5,26.86,24.35,45.17,5.161499106590992,10,74.02,2,6,32.66,65.53,7.0,9,31.5,SQL,Easy,2
STU14637,17,Associate,Backend Developer,Beginner,16.31,Kinesthetic,58.33,59.18,83.44,59.65,68.08,64.06,47.55,40.95,35.23,14.73,47.72,30.2,19.54,16.01,76.63,49.93,31.85,10.41,36.14,32.91,24.01,14.06,22.49,36.78,31.01,9.520094912108014,3,43.14,2,7,30.06,52.99,10.0,6,12.9,Microservices,Medium,2
STU14638,23,Bachelor,Frontend Developer,Beginner,6.07,Kinesthetic,64.27,67.71,76.44,32.88,65.05,80.97,61.04,42.15,24.82,23.51,15.21,35.87,69.54,79.74,2.45,31.68,20.42,20.31,36.47,14.76,19.67,0.0,11.12,39.43,23.21,21.34516309339224,20,43.98,0,0,71.77,29.54,4.0,12,12.1,JavaScript,Medium,2
STU14639,27,High School,Data Scientist,Beginner,4.49,Reading/Writing,71.01,39.84,66.04,85.99,12.58,51.6,49.15,39.33,66.62,15.95,5.76,17.46,42.74,3.37,27.48,30.98,61.78,41.53,28.08,46.25,63.64,43.4,39.11,8.25,8.44,15.16805133514017,2,54.77,1,5,59.25,25.52,11.0,12,17.0,Statistics,Easy,3
STU14640,27,Bachelor,AI Engineer,Beginner,61.29,Auditory,51.8,41.96,32.0,28.35,46.39,71.43,36.67,23.99,25.36,28.98,13.55,19.47,30.99,3.81,17.72,18.29,48.08,44.77,49.23,49.03,34.33,31.59,16.43,15.0,31.23,13.449422044321,9,57.22,0,5,83.27,36.83,2.0,6,7.4,Git,Easy,3
STU14641,17,Bachelor,Unknown,Beginner,17.98,Visual,34.2,57.41,49.71,66.67,8.2,6.82,64.78,8.9,23.75,13.29,40.35,45.62,35.13,29.24,42.63,50.88,18.94,19.5,12.16,17.67,22.52,4.87,37.02,48.88,29.48,0.0,52,70.24,6,11,51.32,65.56,14.0,12,16.3,Linear Algebra,Easy,2
STU14642,26,Master,Backend Developer,Beginner,20.31,Kinesthetic,68.05,55.63,75.48,59.19,48.92,39.34,46.14,60.99,22.4,36.36,24.35,48.92,16.87,17.8,37.26,48.72,27.24,8.0,18.61,4.63,8.3,0.0,46.14,55.81,23.74,0.0,11,26.51,0,33,38.89,18.47,4.0,9,7.8,SQL,Medium,1
STU14643,18,High School,Backend Developer,Beginner,15.1,Reading/Writing,39.97,57.24,35.18,64.0,58.36,11.34,15.87,16.73,22.21,10.43,37.0,40.09,16.28,19.25,64.44,44.35,14.6,27.51,17.73,2.04,4.03,0.0,34.21,37.0,29.4,5.769168642755152,7,73.9,3,7,34.38,3.1,12.0,18,8.1,SQL,Easy,1
STU14644,26,PhD,Backend Developer,Intermediate,24.73,Visual,27.83,44.2,75.95,79.04,37.49,56.37,40.02,42.71,70.02,25.4,21.98,24.45,27.7,39.06,32.7,40.03,70.18,34.2,25.91,0.0,77.71,50.64,69.45,54.34,44.6,18.680310913436227,61,28.69,2,5,53.37,59.84,0.0,24,10.2,Deep Learning,Easy,5
STU14645,29,Bachelor,Software Engineer,Intermediate,14.98,Kinesthetic,39.44,42.44,69.8,24.91,40.05,53.88,43.25,34.46,41.05,24.28,20.99,27.37,11.92,16.57,38.4,29.98,38.51,46.84,61.02,3.68,61.78,41.97,48.84,59.0,16.2,4.016260282301551,10,29.88,8,12,41.92,28.67,4.0,12,16.0,Python,Medium,2
STU14646,38,Bachelor,Cloud Engineer,Advanced,7.01,Kinesthetic,70.6,85.88,34.55,53.19,37.1,51.04,100.0,20.61,30.67,31.04,29.26,50.83,0.0,69.43,65.65,20.86,46.14,25.16,3.93,12.3,21.43,12.35,74.87,100.0,88.6,44.92516312033922,71,42.37,5,12,56.795,43.53,11.0,12,13.1,AWS,Hard,4
STU14647,32,Master,Data Scientist,Intermediate,40.0,Auditory,64.23,71.23,65.62,37.19,30.97,18.05,42.6,49.01,35.09,27.63,24.83,13.55,18.43,41.4,32.11,20.5,47.51,81.79,57.72,49.89,84.02,50.86,50.24,8.62,37.11,44.45851194200411,31,31.18,3,6,56.52,46.86,0.0,6,8.6,Deep Learning,Easy,1
STU14648,23,High School,Full Stack Developer,Intermediate,7.39,Kinesthetic,63.35,55.77,75.71,63.89,72.62,46.72,37.86,36.01,31.25,32.99,30.24,33.65,38.69,48.08,16.03,59.89,40.9,27.3,22.35,50.65,10.8,24.18,64.38,56.16,57.07,9.75899216813874,38,35.84,0,6,83.57,39.72,6.0,9,9.6,LLMs,Easy,2
STU14649,22,Associate,AI Engineer,Beginner,20.2,Kinesthetic,83.01,58.59,46.23,48.7,45.03,37.25,37.54,16.7,65.71,2.79,26.31,23.74,13.05,2.08,36.21,14.81,45.57,73.77,34.24,49.07,50.89,36.88,28.01,7.64,47.59,13.326368760824778,10,21.0,0,16,51.43,42.18,6.0,6,7.3,Git,Hard,1
STU14650,28,Associate,Backend Developer,Intermediate,16.43,Visual,57.24,70.63,53.7,93.56,15.56,18.25,25.1,64.18,44.51,23.47,19.54,52.28,11.05,58.02,34.81,66.96,3.51,18.09,28.13,14.75,38.55,13.79,59.42,40.37,36.12,6.073367196031114,27,31.72,6,0,47.0,74.79,3.0,24,8.1,SQL,Medium,5
STU14651,19,Associate,Frontend Developer,Beginner,23.03,Reading/Writing,61.98,52.31,67.9,69.48,83.51,28.18,45.91,61.7,4.79,10.71,25.62,40.79,64.55,69.27,6.68,0.0,14.27,20.1,29.87,8.46,0.0,17.6,8.88,14.48,32.45,18.70865783014927,18,39.06,0,3,56.795,77.14,8.0,6,12.2,JavaScript,Easy,1
STU14652,28,High School,Software Engineer,Intermediate,11.52,Reading/Writing,28.54,62.49,45.67,25.45,22.43,27.91,50.47,50.18,18.79,32.09,32.55,32.94,31.79,26.99,8.44,18.96,38.5,49.55,19.2,25.13,14.74,21.42,67.41,44.62,30.71,28.749320260747623,14,34.81,2,7,54.46,9.83,8.0,6,11.3,Python,Hard,2
STU14653,37,Master,ML Engineer,Advanced,14.91,Kinesthetic,80.35,100.0,51.74,41.65,50.19,19.99,54.43,55.3,58.13,62.64,20.0,61.51,46.2,33.71,32.16,63.55,93.6,80.77,24.39,53.92,39.84,47.46,44.13,61.3,36.04,62.45977638065688,75,58.58,8,4,37.95,48.17,8.0,18,7.1,Git,Hard,5
STU14654,18,Bachelor,Frontend Developer,Beginner,8.36,Visual,47.86,51.6,65.04,59.83,68.45,7.82,38.69,59.62,60.0,8.93,7.57,71.0,58.38,56.19,32.58,35.04,18.84,31.19,14.41,20.11,11.67,18.17,34.92,18.89,12.37,13.511745386875493,7,39.16,8,11,89.1,47.05,0.0,3,11.5,React,Hard,1
